Age of company (years),Internet Activity Score,Employee Count,"Team Size Growth (0: No, 1: Yes)",Last Funding Amount ($),Country of company,Continent of company,Investors in Seed,Investors in Angel/VC,Number of Co-founders,Number of Advisors,Senior Leadership Team Size,Total Team Size,"Top Angel/VC in Previous Round (0: No, 1: Yes)",Number of Repeat Investors,Sales Support Material Count,"Worked in Top Companies (0: No, 1: Yes)",Average Past Company Size,"Part of Startups Before (0: No, 1: Yes)","Part of Successful Startups Before (0: No, 1: Yes)","Partner in Big 5 Consulting (0: No, 1: Yes)","Has Consulting Experience (0: No, 1: Yes)","Product or Service Company (0: Product, 1: Service)","Vertical Focus (0: Single, 1: Multiple)","Data Focus (0: Private, 1: Public)","Consumer Data Focus (0: No, 1: Yes)","Data Structure (0: Structured, 1: Unstructured)","Subscription Based (0: No, 1: Yes)","Cloud Based (0: No, 1: Yes)","Market Reach (0: Local, 1: Global)",Random Feature 1,Random Feature 2,Random Feature 3,Random Feature 4,Random Feature 5,Random Feature 6,Random Feature 7,Random Feature 8,Random Feature 9,Random Feature 10,Random Feature 11,Random Feature 12,Random Feature 13,Random Feature 14,Random Feature 15,Random Feature 16,Random Feature 17,Random Feature 18,Random Feature 19,Random Feature 20,Random Feature 21,Random Feature 22,Random Feature 23,Random Feature 24,Random Feature 25,Random Feature 26,Random Feature 27,Random Feature 28,Random Feature 29,Random Feature 30,Random Feature 31,Random Feature 32,Random Feature 33,Random Feature 34,Random Feature 35,Random Feature 36,Random Feature 37,Random Feature 38,Random Feature 39,Random Feature 40,Random Feature 41,Random Feature 42,Random Feature 43,Random Feature 44,Random Feature 45,Random Feature 46,Random Feature 47,Random Feature 48,Random Feature 49,Random Feature 50,Random Feature 51,Random Feature 52,Random Feature 53,Random Feature 54,Random Feature 55,Random Feature 56,Random Feature 57,Random Feature 58,Random Feature 59,Random Feature 60,Random Feature 61,Random Feature 62,Random Feature 63,Random Feature 64,Random Feature 65,Random Feature 66,Random Feature 67,Random Feature 68,Random Feature 69,Random Feature 70,Random Feature 71,Random Feature 72,Random Feature 73,Random Feature 74,Random Feature 75,Random Feature 76,Random Feature 77,Random Feature 78,Random Feature 79,Random Feature 80,Random Feature 81,Random Feature 82,Random Feature 83,Random Feature 84,Random Feature 85,Random Feature 86,Random Feature 87,Random Feature 88,Random Feature 89,Random Feature 90,Random Feature 91,Random Feature 92,Random Feature 93,Random Feature 94,Random Feature 95,Random Feature 96,Random Feature 97,Random Feature 98,Random Feature 99,Random Feature 100,Random Feature 101,Random Feature 102,Random Feature 103,Random Feature 104,Random Feature 105,Random Feature 106,Random Feature 107,Random Feature 108,Random Feature 109,Random Feature 110,Random Feature 111,Random Feature 112,Random Feature 113,Random Feature 114,Random Feature 115,Random Feature 116,Random Feature 117,Random Feature 118,Random Feature 119,Random Feature 120,Customer Retention Rate (%),Monthly Web Traffic,Customer Feedback Score (out of 10),Mobile App Daily Active Users,Annual Marketing Spend ($),Customer Acquisition Cost ($),Average Customer Lifetime (months),Profit Margin (%),Operational Efficiency Score (out of 10),Average Transaction Value ($),Monthly Subscription Renewal Rate (%),Social Media Engagement Rate (%),Email Campaign Success Rate (%),Product Return Rate (%),Helpdesk First Response Time (hours),Inventory Turnover Ratio,Fixed Asset Turnover Ratio,Equity Multiplier,Debt-to-Equity Ratio,Earnings Before Interest and Taxes ($),Net Income ($),Total Assets ($),Total Liabilities ($),Current Ratio,Quick Ratio,Cash Ratio,Gross Profit Margin (%),Operating Profit Margin (%),Return on Assets (%),Return on Equity (%),Return on Investments (%),Asset Turnover Ratio,Inventory to Sales Ratio,Days Sales Outstanding,Days Payable Outstanding,Days Inventory Outstanding,Total Debt Ratio,Long-Term Debt to Capitalization (%),Interest Coverage Ratio,Cash Flow to Debt Ratio,Company Efficiency Ratio,Reinvestment Rate (%),Financial Leverage Multiplier,"Blockchain Technology Adoption (0: No, 1: Yes)","Uses Artificial Intelligence (0: No, 1: Yes)","Augmented Reality Features (0: No, 1: Yes)","Virtual Reality Integration (0: No, 1: Yes)","IoT Capabilities (0: No, 1: Yes)"
4,79,323,0,1334013.7903819089,India,Asia,5,6,4,4,9,8,0,5,7,1,7,0,0,1,0,0,0,1,1,1,1,0,0,7,8,8,8,8,6,3,7,5,10,4,8,3,8,1,6,9,1,3,2,6,3,1,1,5,6,3,6,7,1,8,9,5,9,1,8,8,4,9,10,4,8,2,4,7,6,5,3,3,10,6,3,3,8,4,8,1,4,4,7,1,4,6,10,4,8,5,2,5,2,2,10,6,3,2,8,2,6,1,1,1,5,3,6,9,9,6,8,4,1,10,5,10,2,6,5,8,3,5,8,3,1,6,10,8,9,6,10,9,9,9,5,2,3,2,10,9,2,8,1,57.90582250084443,867499,7.971492588675323,66640,79009.96375631633,44.65849122983239,42,10.451603031761163,5.488995311485728,92.34874722207157,53.183750480537526,12.84594437624221,28.062535170371252,9.119617981315786,1.5606511145487443,7.189155312030194,5.31908931401146,2.8459150285254533,1.8103857437477353,123477.26807373081,9691.249838506612,4119042.405748482,1890639.045874478,2.3147090133482537,0.5716231971620277,0.26167067984538467,40.131355908141614,12.23005197053169,16.611018471788633,13.572925463455547,19.828867771840173,1.7762085911643213,0.3749600625191525,40,44,46,0.5142759849075504,37.004404790772,7.959117754663131,0.5083346819048711,85.24802777037078,38.410031179449504,1.4250661309645538,1,0,0,0,0
13,26,143,1,642228.6882263906,India,North America,6,5,2,5,3,10,1,7,1,1,8,1,0,0,1,1,1,1,0,1,1,1,1,2,3,3,9,1,1,4,8,6,7,10,8,1,6,8,7,9,2,4,8,4,7,10,7,7,10,3,9,5,4,10,1,1,9,4,5,7,7,8,6,1,8,5,6,4,2,4,9,1,7,8,10,2,9,4,8,1,5,8,4,3,2,7,8,3,1,6,8,5,10,10,8,3,4,1,1,4,4,6,6,3,1,8,1,5,7,2,4,7,3,3,7,7,8,5,1,3,6,8,9,2,6,3,2,2,1,9,9,1,10,8,5,2,4,7,6,7,4,1,10,80.90052947027422,718969,7.1625385592158635,79965,81957.34902466196,53.760933589477304,24,34.29376709250479,9.451525541111648,106.39271849091236,54.45426405190478,13.910479407557082,18.208510468590873,3.771570517556802,1.4614050696772656,9.356455885557533,5.289057445110068,2.967993883401888,1.627233689291939,109377.08313927407,11745.921055882287,5667705.521970766,1782696.1555960728,2.8252804841298325,1.3304859073710595,0.7410499595525764,47.119095901848425,20.863150192397708,6.869004543214344,11.883011178312431,21.500471681701626,1.6435585459451514,0.36291629276737447,68,35,89,0.5052258125508784,29.698725382742712,4.758731645229763,0.25049024840228695,66.84259773543577,55.06329950335685,2.9191619955381296,1,1,1,0,1
16,38,260,0,1085052.9213559106,UK,Asia,3,3,2,6,4,3,1,10,7,1,8,0,1,1,0,0,0,0,1,1,1,0,1,3,7,10,2,4,8,8,2,5,1,4,4,5,3,10,6,4,5,9,2,3,6,6,1,8,2,8,1,7,3,7,5,8,2,2,7,1,1,5,8,5,6,10,8,2,10,4,10,7,9,6,7,7,7,4,3,3,10,8,10,6,9,9,1,8,6,3,8,9,3,2,7,8,7,4,4,7,8,8,4,1,2,6,3,5,7,3,6,10,4,10,7,4,3,5,9,2,1,10,5,6,4,10,5,3,10,3,8,1,3,6,6,10,8,8,1,2,4,2,4,91.36952181578721,933216,9.847793922383248,12185,86506.40474905593,45.48225427589537,13,31.40046136816548,6.710151052325542,82.3670766106551,90.88526781274956,12.905693750302603,18.208599783282192,4.710919140609733,1.6734589996372389,6.1403176942498074,3.7904084818379666,1.3667568678170892,1.088749992548507,66521.88591630009,12046.242936649971,5522391.92676391,1830905.2321600036,2.0637621304013827,1.0566094567805149,0.3500464724880513,25.992202602854874,21.13362889952539,10.102099233511755,11.371074627349753,21.09983143315013,0.5105215138275203,0.21678713674095312,52,46,63,0.6241832484631983,28.851753277966345,7.306667703053662,0.5675687318892937,62.79554002415526,78.8055244250917,1.4096008427006985,0,1,0,0,0
14,42,321,0,780203.5931464506,India,Europe,1,7,3,5,6,6,0,8,2,0,3,1,0,0,0,1,0,1,0,0,1,0,1,5,8,8,1,4,7,3,4,5,7,8,8,9,10,1,5,4,1,6,7,6,9,1,5,8,10,1,4,7,6,6,3,10,9,5,1,1,4,9,6,4,7,10,7,6,8,8,10,5,8,8,2,4,8,8,1,4,2,10,9,2,7,3,3,2,2,1,2,8,5,4,3,5,3,4,4,9,2,7,9,1,9,1,4,4,1,9,10,4,1,1,7,6,10,1,5,8,9,2,6,1,2,6,6,1,8,2,8,2,2,10,1,4,6,10,1,6,8,1,5,53.217313774505364,741628,8.667627009765543,15123,78442.07391906242,58.74879721883092,39,45.15538061378002,8.313781391473203,73.68144007967929,70.75077468201525,4.172366812922303,34.16854235235115,3.403976341493053,2.800660779023932,6.468814086617149,5.531289665927341,1.7444681217324092,1.4654671262221424,103793.67921925355,8712.802322528734,4821659.028536658,2094245.4835202736,2.2534047002102326,0.8389678831055231,0.287704090462901,35.43087476235303,27.802470062585726,4.529944326039928,19.75283320310161,19.452303751623266,1.758230054519883,0.34568208112824506,57,31,69,0.4510745453022168,24.441976029133063,5.031275089908131,0.37606567898935783,78.36963164878273,50.90219239866247,2.9182092452395056,1,1,0,1,0
7,46,385,1,1433720.1588652423,USA,North America,4,7,2,6,5,7,0,8,10,0,4,1,1,0,1,1,0,1,0,0,1,1,1,2,8,4,7,2,6,1,9,1,8,5,8,5,4,9,9,7,1,2,9,5,7,8,1,8,5,1,2,8,3,6,8,4,9,9,7,9,6,10,10,5,6,2,6,1,1,9,8,7,4,3,10,2,7,4,5,10,7,4,3,8,10,2,4,8,9,2,9,10,4,2,8,4,8,2,9,4,4,7,5,10,10,7,2,6,3,1,7,10,10,10,2,5,7,1,10,6,9,6,7,10,5,8,9,9,8,7,8,8,4,1,1,8,2,3,5,8,4,3,4,55.74017244696634,431726,8.894760000990138,3241,139039.15190912684,61.161501406915576,57,29.987725425803617,9.17876730435593,70.36225661841432,52.56722053857107,6.744386920906456,33.67607182877917,5.000992742013042,2.11988975824037,10.268677785114319,4.900831471505873,2.2013304272389265,1.9937520566164166,107521.78074195446,11271.557072320938,5684062.622001602,1783290.2224528205,1.829623554271989,0.6503248730174412,0.3720472906696565,28.044881709229088,25.539300304161756,19.221917939862653,18.144795931718377,20.58650842095455,1.302088718519021,0.2406253509250806,52,20,115,0.7453157286600671,11.631439672771025,8.800069894567832,0.640823827687786,94.33472575681428,45.75434358856908,2.095012575535934,0,1,1,0,0
19,77,41,1,1406470.0795815731,India,Europe,4,8,2,4,8,10,0,6,4,0,6,0,1,0,1,1,1,0,0,0,0,0,1,7,4,4,1,9,5,9,4,2,2,3,8,1,7,2,3,6,9,4,5,2,9,9,9,8,4,7,9,5,3,4,6,2,3,6,10,7,6,5,5,7,4,1,1,7,5,8,10,2,7,3,2,1,7,7,8,5,10,3,5,9,7,4,6,7,5,7,8,10,9,7,7,6,5,7,7,5,7,9,10,3,7,9,6,4,9,1,1,9,1,2,4,3,8,9,8,2,7,3,4,8,7,1,1,4,8,1,3,3,7,5,8,8,1,10,7,2,6,3,2,69.32509773271929,948854,6.072171952291466,28293,128558.46137727215,50.291698052233,44,24.682965442212968,7.773581544195663,82.48565382130359,63.33128671292893,16.103873458267756,33.47595369250189,8.21756398632816,2.8749870254336853,11.05796711919113,3.0788383855634924,2.767919020120758,0.5077162239429163,88050.62666372042,9381.104590158327,6022725.294986403,1240468.1169983624,1.764396198779679,0.7603478994528227,0.7907495578156432,54.408123308801734,30.748934598371,10.364063977136396,9.004453724844359,23.129740449063767,0.9760353690682737,0.18827184321208962,67,28,61,0.45616699377255177,11.013422680725961,4.7366811544832075,0.9374296265251079,81.99882045610121,45.272775380123385,2.739407338012852,1,1,1,0,0
12,75,437,1,2149043.0917523764,Germany,North America,6,6,2,7,9,10,0,10,5,0,3,0,0,1,1,0,1,0,1,1,0,1,0,8,4,6,6,2,3,7,9,3,1,4,4,9,5,10,5,10,6,8,6,10,4,8,3,9,9,4,4,4,9,8,7,10,1,3,2,6,1,3,9,8,6,3,2,4,8,9,1,6,3,7,4,1,7,2,10,10,3,9,8,4,10,1,7,10,1,6,3,5,2,10,3,6,6,3,9,8,1,2,8,7,4,10,7,10,10,2,4,9,10,8,4,2,5,6,7,2,1,4,3,8,5,5,4,10,9,1,2,1,2,9,9,6,1,5,5,10,3,8,1,59.97172463230503,549343,5.427244686120379,76620,79456.08173030957,45.64323985904542,35,19.966442925169062,5.177833298524144,73.3656757022827,57.13356178762124,9.235274611200321,16.070780685389003,4.613103048493644,0.7486965848724809,4.033488506276515,5.928449175968619,2.1155077166220018,0.6403861677393814,98719.16708996653,9310.29565737673,4910822.056386273,2445851.6693708943,2.2512956082919784,0.686546239027354,0.2752790429989988,33.32230490373857,22.272061631549985,2.1701897502823915,14.113096693676326,19.587301364504018,0.752573366511291,0.10565570841294095,46,38,91,0.42413232366419623,20.93587255712908,8.47443819158914,0.5896534190967058,75.17652299096397,36.15287062238848,1.77415124685684,0,0,0,1,1
6,18,124,1,1089575.9600558488,India,Europe,7,1,1,7,2,4,0,5,3,0,5,0,0,0,0,1,0,0,1,0,0,0,1,3,8,9,2,1,1,9,1,6,5,8,6,1,7,9,5,10,5,10,1,10,7,7,4,3,10,5,4,6,1,2,2,2,10,2,4,7,8,8,9,1,7,9,10,5,4,4,2,5,9,2,3,1,4,1,4,1,7,8,2,3,10,6,4,2,7,1,3,4,6,8,7,6,2,10,6,6,3,7,4,3,2,4,4,9,7,9,7,7,6,3,9,7,8,9,8,2,10,2,4,8,5,1,7,3,2,10,2,1,9,10,4,3,3,5,6,7,7,1,9,94.50218280711869,74820,7.780930593055553,14246,74460.61796075641,35.66695560612715,20,21.954170583431278,7.697483040699123,100.7010077016321,83.45333810106587,8.328524257448091,21.328021475599392,5.075538916589732,2.9604225481878266,10.695651745364755,3.2011439573721567,2.3807843695305193,0.8448229841236388,82976.28475505911,10068.695811725489,4582363.284264267,2244504.1174178277,1.2526587051903615,0.5621898957364326,0.24492198685799854,29.07473142023939,34.51167804815107,10.011767143960432,22.74147422574161,14.834203426510511,1.7611029910373466,0.2764693276796685,56,41,44,0.48925763976376296,11.775580314813212,8.45067039236626,0.836476012487336,70.60649634615805,55.62602761996782,1.4631509339758133,1,0,1,0,1
6,19,65,0,760519.144421831,India,Asia,1,5,3,3,5,5,1,5,6,1,8,0,0,0,1,1,1,1,1,1,0,1,0,4,4,1,8,3,8,7,8,9,4,3,10,3,7,3,8,7,7,3,10,5,2,7,3,5,4,2,10,3,8,4,10,4,4,6,10,10,2,2,3,1,2,6,3,5,7,8,8,4,10,7,3,1,1,7,9,10,4,1,3,9,1,6,4,5,9,7,6,10,2,3,9,5,8,10,1,4,5,10,5,9,10,2,1,2,3,2,5,1,10,9,6,3,9,10,7,8,7,1,3,9,9,10,6,4,2,5,3,9,3,10,6,2,1,9,10,4,6,3,4,64.50933022822962,819246,5.713496989374214,46773,123646.78601859364,50.24999651816733,44,24.26506317976628,9.622287492213289,121.11373256979982,58.08665865424647,13.44203366635493,19.088478629078324,8.350556508298276,0.934244180808675,8.250796166369387,4.7186461037025005,2.149851675027313,1.2330000947795188,96928.32914173466,7985.210514107628,5657545.033912464,1841239.8118090255,1.1238008307542906,1.3231235583176204,0.5434027477975014,49.13881500663557,30.375193092761887,3.340112241971169,15.329553703986885,15.465636222901118,0.7160894913920943,0.35045645208270704,39,53,112,0.46842935014906806,17.301104006035292,9.473970974208315,0.5311751873113073,80.45785844474786,38.09298883003636,1.0869310103950667,1,1,0,1,0
19,99,200,0,695583.3267765825,UK,Asia,1,5,2,8,3,8,0,3,3,0,8,0,1,1,0,0,1,1,0,1,0,1,0,8,6,1,5,3,4,6,2,3,6,2,6,2,8,8,9,9,4,10,7,7,4,9,5,9,5,3,3,3,7,2,8,7,8,3,5,3,4,8,3,8,1,6,10,4,8,1,7,2,7,6,4,3,8,3,5,10,5,10,10,8,1,3,10,4,1,2,2,5,10,4,10,5,7,3,1,3,9,7,1,8,2,6,1,8,9,2,1,10,4,5,10,7,4,2,1,5,5,3,1,5,2,3,4,10,3,5,10,5,4,10,3,6,3,5,7,8,2,6,4,60.244999646201634,450281,7.8271919421253555,4402,86601.28965083524,48.90295167633835,35,37.19670158313633,5.888354225633125,98.3680346510669,84.85059642985082,6.52014669334584,16.242413608783995,8.843161206077713,0.6781016848208505,8.517090734531344,3.0901935302390244,1.7489930857036096,0.6499949740643616,99746.17721837139,10528.692964261214,3784985.121983548,1172809.539158516,1.921582517088972,1.2795277107251506,0.7305673758268239,55.30897384933568,21.90056578143446,16.69441449891113,18.618160585752282,18.048717109363565,0.5677541888044295,0.20180931293611756,51,49,43,0.5419041245134688,29.640955982601255,8.355270018110208,0.8395559692512036,69.29222101871862,47.13212952540644,1.529835185034342,0,0,0,1,1
11,76,473,1,286198.85037808784,India,Asia,8,1,2,8,2,8,1,2,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,3,4,3,2,10,2,8,4,1,6,6,8,9,9,5,9,5,3,10,3,5,7,2,2,5,6,4,10,4,2,5,4,5,9,5,6,4,7,4,8,9,4,6,7,8,10,3,6,3,9,10,1,8,8,1,1,10,10,3,7,4,1,8,9,7,4,9,9,4,5,6,9,7,8,8,7,6,3,1,3,4,10,5,7,1,4,1,1,3,8,2,7,1,3,4,8,3,2,6,9,7,6,9,9,5,10,3,8,1,5,6,1,9,8,1,9,3,8,2,5,87.13160500110982,359038,5.053078311101235,52791,111421.49415357085,58.014047737747575,29,19.92173363551308,6.395335947057692,45.6237822586001,89.24113884026393,17.070461041846833,16.937206573644083,7.301543586566672,1.7086795312744367,6.938225645299739,5.489468345548074,1.9342598153824826,1.0384783633374455,65429.10742094725,9673.859557849592,5800833.706938167,1063508.5551322973,1.5565634949518377,0.8846211298778693,0.6606406470588939,36.92841000976738,11.399192305827828,8.802444152637012,6.205477110987438,15.12537663430384,1.190050307445141,0.27314905447301696,61,32,45,0.6331356823941092,28.055316824900938,4.874338338351679,0.3072710903975378,66.41191595484885,35.127859785823816,1.9552346635720481,0,0,0,0,1
1,46,322,0,1250910.8806002392,UK,North America,6,6,4,10,9,8,0,6,7,1,9,0,0,0,1,0,1,0,1,1,0,1,1,4,2,3,1,5,7,10,10,10,7,6,1,1,5,10,6,8,5,10,5,3,8,4,10,9,9,1,8,9,4,7,7,2,8,5,3,10,7,5,8,6,4,10,5,2,1,7,9,3,9,10,1,8,9,2,8,2,3,9,9,8,10,7,5,2,5,7,6,7,6,8,8,6,1,7,3,4,3,10,1,9,8,1,2,4,2,7,9,9,10,7,4,3,7,4,2,7,7,6,6,7,9,9,9,5,5,9,5,10,2,3,10,6,2,6,3,4,3,5,7,68.75677415734256,591909,6.281681863859955,19101,110970.02696100653,56.211567185625164,12,29.611977673312325,8.90743995525702,114.15443913774696,89.14915787351875,16.15900203904289,36.06961047687703,7.428640993890955,2.8100195392311456,7.192700174708336,3.593430694741306,1.9152193583039132,1.4365047853690425,114811.43410359202,9884.295598211682,6336591.852119678,2210663.309003219,2.0050352033115657,0.8521878645258926,0.60477797540688,46.1944408302012,11.610939104019364,7.29817281549493,9.178131954235454,22.794089903408466,1.0044404724563365,0.46069712878058167,76,54,117,0.4273227726514336,24.426419237636324,7.595364067990286,0.4045249078808466,70.99141248029358,32.483601878436346,1.7655308466172195,0,1,1,0,1
19,82,7,1,1357175.0924584053,India,Europe,1,6,3,6,10,2,1,2,4,1,9,1,1,0,1,0,1,1,0,0,0,1,0,2,2,3,1,3,10,4,3,4,9,3,6,7,1,1,8,9,9,1,7,2,2,6,7,3,3,3,4,1,6,9,7,4,1,1,4,9,6,7,10,8,1,4,9,10,2,3,5,6,9,5,2,8,2,5,1,5,9,1,6,5,4,1,9,5,6,1,2,10,8,7,6,8,5,3,2,5,2,5,1,10,4,1,3,6,1,2,9,3,5,2,3,8,7,2,2,6,8,9,6,3,9,4,9,9,1,2,3,4,7,5,8,1,9,2,1,4,1,1,7,93.98202868256539,780349,6.744617752371261,87582,78297.8005933485,47.637050021612865,59,37.454012310216626,5.7350630225271475,80.75377695661791,51.40784990071143,5.013201097546672,15.624660412528808,5.92429540009231,1.2028024312558154,7.165030781374988,2.4865018977177216,1.796537849099139,1.8136706865972503,123064.84615644,11768.890642622728,4574021.104260764,2347744.056094669,1.419982203611451,0.8455201319409015,0.561414366702057,46.492153035271784,30.27368050376714,15.376691375134863,23.143083158274166,14.32077932493768,1.5419559498819295,0.2543669845563796,89,39,113,0.5033305734567513,32.65672596647761,2.1915805876871266,0.6120450979316756,62.0395422659571,65.87108469056238,2.5169926968550147,0,0,0,0,0
6,88,457,0,982382.684256987,USA,North America,1,5,3,3,1,9,1,2,3,1,1,0,1,1,0,0,1,0,1,0,0,1,0,6,1,5,4,2,1,3,10,4,4,3,1,1,1,5,6,9,2,8,6,5,1,1,9,10,10,6,3,10,5,10,2,1,1,10,5,8,3,10,2,6,1,9,7,9,4,8,9,7,5,6,3,5,8,7,8,1,7,2,9,3,10,1,6,7,7,10,1,2,6,1,10,10,2,1,6,2,9,8,6,9,10,6,7,1,3,4,1,5,2,9,2,7,5,2,8,9,4,8,4,5,7,6,9,9,2,10,6,2,4,6,3,1,8,3,10,9,9,4,3,78.70681971690419,366272,6.315347170619173,92215,96895.27287149633,43.31788141494554,23,28.830959706354676,7.057301591513191,108.23588484539201,67.04667658988069,12.260170434345163,12.77643290920997,1.5711042515213665,1.7055987962232264,6.679110131883354,2.2262494817365135,2.9158743730845162,1.0762379916635572,88298.44695798423,10568.30717032865,7669769.9896058105,1878165.6017909732,1.8686715027937184,0.8563373362253555,0.4954603085327417,36.22892882654398,21.099026722891978,4.693385410658828,27.43377756306639,12.046066547862166,1.8222988042147206,0.24425126999190516,46,40,38,0.6098845130969102,12.558960792551753,2.9701990718628597,0.2603653482326249,64.57734154057799,43.336884577244625,2.6657429690371677,1,0,0,1,0
2,20,70,1,1618409.4973374854,China,Europe,9,3,1,4,7,5,1,7,8,0,6,1,1,1,0,0,1,0,1,0,1,1,1,7,10,5,7,6,5,8,1,10,1,1,1,6,5,9,2,8,8,5,9,5,7,10,6,4,10,3,9,4,2,3,3,1,10,1,7,3,10,10,6,7,7,6,8,2,2,6,1,9,6,10,3,7,5,1,9,1,4,7,10,8,9,2,8,7,4,8,10,10,6,1,8,7,5,3,10,6,5,3,1,6,7,4,1,8,2,9,6,2,6,7,9,10,6,3,5,7,2,9,4,8,7,3,8,3,1,7,3,2,7,9,2,4,6,10,6,1,7,4,6,63.95461541837056,102783,8.439582342434273,45302,123764.83863372145,29.366478799139415,53,11.1665302159604,7.495419835515192,62.26592542235454,91.27665927200314,7.492638472970701,28.00402816670999,4.683954708046084,1.6684557319068154,11.66449868804602,2.8512853762325805,2.100989431328293,0.9207472832147681,108437.0774155753,8473.27664798779,5687340.204139771,2780753.3676132527,1.8398404558190598,0.5108723587101056,0.735842024035523,29.781623834567988,39.02527615606546,2.9592377811576354,13.517952237420504,13.612160542843078,0.5213962609901304,0.43328546104946875,37,56,113,0.576422317460282,36.37508108966516,5.206854720319248,0.9278063805840868,74.58773565231229,62.66011882047966,1.4670075339791873,1,0,1,0,0
11,59,270,0,1471025.1936872841,Germany,Asia,2,6,1,4,7,9,1,2,5,0,10,1,1,1,0,0,1,0,0,1,0,0,0,3,8,3,5,9,9,3,4,6,8,8,8,8,2,10,2,1,8,10,7,4,8,3,2,9,3,7,3,1,1,6,9,9,1,4,10,2,4,4,8,4,1,9,1,8,3,2,1,2,3,1,2,6,10,6,7,10,4,4,7,1,3,3,2,7,4,2,7,5,9,4,10,7,9,8,1,3,6,6,1,6,6,3,10,4,10,8,7,6,7,1,6,10,7,10,10,6,7,8,1,6,2,2,3,2,7,6,1,2,8,8,1,3,1,9,9,1,7,1,8,67.93923251967192,602046,5.245880554849476,92481,91343.84051896691,54.986551024115556,52,14.844087204772887,5.344422095977566,84.01071221837009,89.66906948777498,5.474806800765933,19.363512167055195,6.480514859620582,1.498882627672263,5.092997027721402,5.403153419727711,1.4332671319045533,0.6061337156556623,77992.1931348799,12366.203249399658,4759603.811975108,1215299.1094342794,2.518797778301371,0.8537353699463629,0.7672025784717966,23.850050713300234,24.904597078342917,15.805388698206118,23.609271469683193,8.631987799700653,0.809901753534667,0.36267505698431723,43,32,109,0.5103887598737185,31.515051644991342,2.0093589033447232,0.7453216208938414,93.60805367168501,75.62340270241954,1.1324153186531611,0,0,0,0,0
10,64,15,1,210402.7282780595,India,Asia,8,3,2,5,9,5,1,3,5,1,9,1,0,0,0,1,0,1,0,1,0,0,1,9,7,9,5,5,1,1,9,4,1,8,6,4,9,6,8,10,9,1,6,6,4,6,8,6,10,5,2,6,3,2,9,9,3,5,10,4,1,4,5,4,9,1,8,9,10,1,8,9,8,8,1,4,9,6,8,6,1,7,7,5,4,8,5,8,4,2,1,6,4,4,8,3,8,3,6,10,6,2,2,7,8,5,1,9,6,9,7,9,3,10,4,6,4,10,1,5,3,10,10,5,1,3,1,5,8,2,5,5,6,2,2,8,4,4,2,5,1,9,3,53.6464817235636,875824,9.144804276690476,52063,84193.90902907724,52.50101303737121,29,25.561400508195504,8.883226759639005,85.65812814420738,60.825293502345275,17.09643487271462,21.231365939592298,2.313351911549066,2.1731308271005174,5.921673638100538,2.577234179787116,1.3547416906595071,1.2266168487846036,92277.25776961168,9494.69062397444,5886549.63302317,1388402.5846122666,1.571967121333483,1.1917156266641025,0.7385796771109467,36.831034569629324,11.970700427940447,13.663541786354383,5.316128885308645,16.294119278103324,1.2122200040891034,0.47829299340631926,34,27,41,0.7740858195980406,34.20800403512473,2.2757045170109036,0.3405018082153174,78.10573989941095,71.34398432403322,2.252721243329151,0,0,0,0,1
8,4,287,1,960117.9548895466,USA,Asia,7,6,4,5,8,3,1,4,6,0,2,1,1,1,1,1,0,1,0,0,1,1,0,3,1,5,10,4,8,4,6,3,8,6,10,10,5,5,9,4,6,2,2,3,9,8,4,2,5,8,8,9,3,5,3,10,9,4,8,7,4,3,10,3,9,1,10,3,7,3,3,8,9,3,3,3,8,6,10,1,3,2,2,5,3,1,3,4,4,9,4,4,1,6,9,7,2,1,3,7,6,4,9,9,2,3,2,5,5,8,5,9,9,6,8,9,6,2,1,3,2,1,8,7,10,7,5,3,8,2,6,3,5,6,2,7,2,9,7,2,2,10,4,96.57231273376655,96012,6.507453328699757,4756,116920.24573424127,63.19871333940576,46,40.24544525440983,8.899411922165275,101.97636899651836,88.20947093472245,7.164449536656081,39.62903753817129,5.79371901499133,2.5453432741161337,10.31818212656042,2.0072777431462323,2.062070696549451,1.5391602247819023,88142.40191207554,11352.748030164723,4683255.264501696,2154435.977964241,1.5226306235961886,1.4181444920164665,0.3878524196086476,58.21617522438105,21.210536959326625,2.425648461630223,29.04113983732475,15.290337772460598,1.0257101039841436,0.11931618816771553,88,44,33,0.4203832700493488,36.06031618770248,7.138988018632793,0.4345762969303321,67.03387476683541,67.38296327070992,2.2984625208945157,1,1,1,0,1
